education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,unit_of_wage,full_time_position,case_status,continent_asia,continent_europe,continent_north america,continent_oceania,continent_south america,region_of_employment_midwest,region_of_employment_northeast,region_of_employment_south,region_of_employment_west,request_ratio,readiness_score,high_investment_flag,expertise_level_Specialist,expertise_level_Standard
1,0,0,-0.9405840206582399,1987.0,73606.03,year,0,0,True,False,False,False,False,False,False,True,False,0.0007168458776223327,0,0,False,False
3,1,0,-0.9405840206582399,2000.0,112574.46,year,0,1,False,True,False,False,False,False,False,True,False,0.0006064281378978604,1,0,False,True
1,1,0,-0.6916394612286173,1932.5,152858.34,year,0,0,True,False,False,False,False,False,True,False,False,0.0005470459515606969,1,0,False,True
3,1,0,1.3048198247627674,1996.0,60896.15,year,1,1,True,False,False,False,False,False,True,False,False,0.00022031284419028136,1,0,False,True
3,0,0,0.46636942232634104,1999.0,72686.46,year,1,1,True,False,False,False,False,True,False,False,False,0.00034447123653307915,0,0,False,False
3,0,0,-0.9405840206582399,1971.0,148993.72,year,1,1,False,True,False,False,False,True,False,False,False,0.002008032124481863,0,0,False,False
2,0,1,-0.9405840206582399,2006.0,129110.86,year,1,1,True,False,False,False,False,False,False,False,True,0.0012437810929803717,1,1,False,True
3,0,0,-0.9405840206582399,2007.0,116530.06,year,0,1,True,False,False,False,False,False,False,False,True,0.0010183299378632078,0,0,False,False
3,0,0,-0.9405840206582399,1932.5,111084.42,year,1,0,True,False,False,False,False,False,False,True,False,0.0013774104664222996,0,0,False,False
2,1,0,0.2007493709132186,1932.5,41875.04,year,0,0,True,False,False,False,False,False,True,False,False,0.00038850038834945596,1,0,False,True
4,1,0,-0.9405840206582399,2008.0,110149.19,year,1,1,False,False,True,False,False,False,True,False,False,0.0042194092648970075,1,0,False,True
1,1,0,-0.9405840206582399,2004.0,124659.28,year,1,0,True,False,False,False,False,False,False,True,False,0.0008103727708181743,1,0,False,True
4,1,0,1.4448368341777396,1932.5,114159.86,year,1,1,False,False,True,False,False,True,False,False,False,0.00020218358265220712,1,0,False,True
2,0,1,-0.9405840206582399,2007.0,142932.16,year,1,0,True,False,False,False,False,True,False,False,False,0.01075268805642271,1,1,False,True
2,1,0,1.3754972036308908,2004.0,12501.73,year,1,1,True,False,False,False,False,False,True,False,False,0.00021105951873975104,1,0,False,True
3,0,0,1.3222824084705926,1988.0,70028.96,year,1,1,True,False,False,False,False,False,True,False,False,0.00021800741220448933,0,0,False,False
3,0,0,-0.10288668544976631,1932.5,24636.25,year,1,1,True,False,False,False,False,False,False,True,False,0.00044091710738936637,0,0,False,False
3,0,0,1.0503314235981736,1983.0,218315.56125000003,year,0,1,True,False,False,False,False,False,False,True,False,0.00025529742143086615,0,0,False,False
2,0,0,2.002814823511326,1984.0,55997.53,year,1,0,False,False,True,False,False,False,False,False,True,0.00013837000136455375,0,0,False,False
3,0,0,0.7637627724081427,2008.0,24818.26,year,0,0,True,False,False,False,False,False,False,False,False,0.00029761904753047055,0,0,False,False
2,1,0,0.6433266001942817,2012.0,163091.53,year,1,1,True,False,False,False,False,False,True,False,False,0.0003162555343718357,1,0,False,True
2,0,0,-0.9405840206582399,1932.5,12530.5,year,1,0,True,False,False,False,False,False,False,True,False,0.0006830601088230464,0,0,False,False
3,1,0,0.09705549959533405,1932.5,72270.97,year,1,1,True,False,False,False,False,False,False,True,False,0.000406173842239572,1,0,False,True
4,0,0,2.002814823511326,1981.0,115260.22,year,1,1,False,False,False,False,False,True,False,False,False,0.00013837000136455375,0,0,False,False
2,0,0,-0.9405840206582399,1932.5,351.7109,hour,1,0,True,False,False,False,False,False,False,False,True,0.0008216926862599074,0,0,False,False
3,0,0,-0.9405840206582399,1985.0,85265.45,year,1,0,True,False,False,False,False,False,True,False,False,0.004048582979560393,0,0,False,False
2,1,0,1.3040862718862993,2001.0,29147.93,year,1,0,True,False,False,False,False,False,False,False,True,0.0002204099624817258,1,0,False,True
3,1,0,-0.9405840206582399,2000.0,51075.07,year,1,1,True,False,False,False,False,False,False,True,False,0.005025125602888816,1,0,False,True
2,0,0,-0.03906327026706332,1994.0,143997.56,year,0,1,False,False,True,False,False,False,False,True,False,0.0004297378597207831,0,0,False,False
3,1,0,-0.9405840206582399,1932.5,39798.65,year,1,1,True,False,False,False,False,False,False,True,False,0.0009033423659409734,1,0,False,True
2,0,0,-0.9405840206582399,1994.0,31405.29,year,1,1,True,False,False,False,False,False,True,False,False,0.0008237232283165376,0,0,False,False
2,0,0,-0.2554706766777816,2003.0,695.3399,hour,1,0,True,False,False,False,False,False,False,False,True,0.00046794571807770444,0,0,False,False
2,0,0,-0.9405840206582399,1971.0,142190.29,year,1,1,True,False,False,False,False,False,False,True,False,0.0015105740158450544,0,0,False,False
3,0,0,-0.9405840206582399,2004.0,91584.9,year,1,1,True,False,False,False,False,True,False,False,False,0.001818181814876033,0,0,False,False
1,1,0,0.28716289533750117,2000.0,48243.47,year,1,1,False,False,True,False,False,False,False,False,True,0.0003739715780202051,1,0,False,True
2,0,0,0.816554397614696,2004.0,167462.48,year,0,0,True,False,False,False,False,False,True,False,False,0.0002896032434724578,0,0,False,False
1,0,0,1.1380247217248003,1932.5,39823.54,year,1,1,False,False,True,False,False,False,False,False,True,0.00024295432452795082,0,0,False,False
2,1,0,-0.49866797738848895,2008.0,113491.03,year,1,1,True,False,False,False,False,True,False,False,False,0.0005117707264525226,1,0,False,True
3,0,0,0.43675880378652066,1999.0,104.11,hour,1,0,True,False,False,False,False,False,False,False,True,0.0003492839677438757,0,0,False,False
1,1,0,-0.9405840206582399,1946.0,32729.39,year,1,1,False,True,False,False,False,True,False,False,False,0.002114164900392886,1,0,False,True
1,0,0,-0.7014441004137149,1932.5,101343.25,year,1,0,True,False,False,False,False,True,False,False,False,0.0005488474201158905,0,0,False,False
3,1,0,-0.9405840206582399,1998.0,32010.17,year,1,1,True,False,False,False,False,False,False,True,False,0.0008203445440358125,1,0,False,True
1,1,0,1.2171669491354054,2006.0,100935.07,year,1,1,False,True,False,False,False,False,False,False,True,0.00023207240653699872,1,0,False,True
3,1,0,1.343379276404675,1998.0,81863.3,year,1,1,False,True,False,False,False,False,False,True,False,0.00021523891514953962,1,0,False,True
1,1,0,-0.9405840206582399,2013.0,84919.16,year,1,0,True,False,False,False,False,False,False,True,False,0.0006548788469843622,1,0,False,True
2,0,0,-0.2739933908440137,2009.0,113639.09,year,0,0,True,False,False,False,False,False,False,False,True,0.00047125353417942816,0,0,False,False
4,0,0,-0.9405840206582399,1989.0,7280.73,year,1,1,False,False,True,False,False,True,False,False,False,0.013157894563711914,0,0,False,False
3,1,0,0.8867441306232223,2002.0,137117.4,year,1,0,True,False,False,False,False,False,False,False,True,0.0002790957297574391,1,0,False,True
2,1,1,0.7787499293017391,1995.0,47855.94,year,1,0,True,False,False,False,False,False,False,True,False,0.00029533372702441414,2,0,True,False
3,1,0,-0.9405840206582399,1986.0,116851.17,year,0,1,True,False,False,False,False,False,False,True,False,0.0007077140830094025,1,0,False,True
2,1,0,0.32432529548440814,2008.0,91365.09,year,1,1,False,True,False,False,False,False,True,False,False,0.0003677822727591827,1,0,False,True
2,0,0,2.002814823511326,1997.0,279.252,hour,1,1,False,False,True,False,False,False,False,False,True,0.00013837000136455375,0,0,False,False
4,1,1,1.430202862659171,2004.0,179886.97,year,0,1,True,False,False,False,False,False,False,False,True,0.000204039991796768,2,0,True,False
3,1,0,0.9436256329055701,1981.0,42527.69,year,1,1,True,False,False,False,False,False,False,False,True,0.0002707092581833489,1,0,False,True
1,1,0,-0.9405840206582399,1984.0,119568.11,year,1,1,True,False,False,False,False,False,False,False,True,0.000766283524317024,1,0,False,True
1,1,0,-0.0035324485572910884,2009.0,61032.39,year,1,1,True,False,False,False,False,False,False,False,True,0.00042354934331912357,1,0,False,True
4,0,1,-0.09957242684756791,2000.0,86930.85,year,1,1,False,True,False,False,False,True,False,False,False,0.00044033465414340173,1,1,False,True
2,1,0,-0.9405840206582399,1993.0,138025.08,year,1,0,True,False,False,False,False,False,False,True,False,0.0009009009000892783,1,0,False,True
1,1,0,-0.9405840206582399,2003.0,146460.97,year,1,1,True,False,False,False,False,False,False,False,True,0.006493506451340867,1,0,False,True
2,0,0,-0.19416981907010208,1995.0,76302.96,year,1,1,True,False,False,False,False,True,False,False,False,0.0004570383910159788,0,0,False,False
2,1,0,1.2735904233271247,2016.0,44638.94,year,1,0,True,False,False,False,False,False,False,True,False,0.0002244668910831724,1,0,False,True
2,1,0,-0.9405840206582399,1932.5,16493.88,year,0,1,True,False,False,False,False,False,False,True,False,0.001788908762452757,1,0,False,True
1,0,0,0.9461257638194001,1934.0,17994.96,year,1,1,False,True,False,False,False,False,False,False,True,0.0002703433359636812,0,0,False,False
3,1,0,-0.9405840206582399,1963.0,206.1632,hour,1,0,False,False,True,False,False,False,True,False,False,0.020408162848813003,1,0,False,True
3,0,0,-0.9405840206582399,1932.5,781.5823,hour,1,1,False,False,False,False,True,False,True,False,False,0.0009891196825033434,0,0,False,False
2,0,0,-0.014931303556209995,1932.5,92875.28,year,1,1,False,False,False,False,False,True,False,False,False,0.00042553191471253964,0,0,False,False
4,0,0,1.3973023829712583,1989.0,2088.36,year,1,0,False,True,False,False,False,False,False,True,False,0.00020824656388832848,0,0,False,False
3,1,0,1.736951023758525,1977.0,22637.9,year,1,1,True,False,False,False,False,False,False,False,True,0.00016705646505729092,1,0,False,True
2,0,0,1.151109345448542,1980.0,93326.89,year,1,0,True,False,False,False,False,False,True,False,False,0.0002411381721145073,0,0,False,False
2,0,0,-0.8029342979173525,1932.5,79989.53,year,1,1,False,True,False,False,False,False,True,False,False,0.0005675368895757452,0,0,False,False
2,0,0,1.4170283534586403,1987.0,101.8,hour,1,0,True,False,False,False,False,False,True,False,False,0.0002057189878202594,0,0,False,False
4,1,1,0.5201478560369757,1977.0,121411.79,year,1,1,True,False,False,False,False,False,False,False,True,0.0003357958360188731,2,0,True,False
3,1,0,-0.9405840206582399,1998.0,96261.14,year,1,1,False,False,True,False,False,True,False,False,False,0.0006729475096413542,1,0,False,True
2,0,0,0.2463664640588745,1997.0,45695.96,year,1,1,False,False,False,False,True,False,False,True,False,0.0003808073113553666,0,0,False,False
1,1,0,0.8265163016194663,1998.0,20374.97,year,1,1,True,False,False,False,False,False,False,False,True,0.0002881014116139149,1,0,False,True
4,0,1,0.5116909098238998,1946.0,9761.8,year,1,1,False,False,False,False,True,False,False,False,True,0.000337154416609186,1,1,False,True
2,0,0,1.1135732778257457,2000.0,48082.36,year,1,0,True,False,False,False,False,False,True,False,False,0.00024636609996394037,0,0,False,False
2,1,1,-0.9405840206582399,1932.5,145611.11,year,1,1,True,False,False,False,False,False,False,False,True,0.0017793594274388622,2,0,True,False
1,1,0,1.3103062142632078,1976.0,10120.12,year,1,0,True,False,False,False,False,False,True,False,False,0.00021958717606069669,1,0,False,True
3,1,0,1.5450381408559972,2011.0,16277.45,year,1,1,False,False,True,False,False,False,False,True,False,0.0001897173211554321,1,0,False,True
4,1,1,-0.9405840206582399,1991.0,28872.55,year,1,0,False,True,False,False,False,False,False,True,False,0.0006954102915887272,2,0,True,False
2,0,0,-0.9405840206582399,2003.0,38212.24,year,1,0,True,False,False,False,False,False,True,False,False,0.004807692284578402,0,0,False,False
4,1,0,2.002814823511326,1989.0,85824.55,year,1,1,True,False,False,False,False,False,False,True,False,0.00013837000136455375,1,0,False,True
3,1,0,0.31861127421258617,1999.0,2828.17,year,1,1,True,False,False,False,False,False,False,False,True,0.00036873156328586594,1,0,False,True
3,0,0,0.8532320607510835,2009.0,86764.79,year,1,0,True,False,False,False,False,False,True,False,False,0.00028409090901020145,0,0,False,False
2,1,0,-0.9405840206582399,1998.0,444.8257,hour,1,0,False,False,True,False,False,False,True,False,False,0.0011709601859824822,1,0,False,True
1,1,0,2.002814823511326,1960.0,272.7286,hour,1,0,True,False,False,False,False,True,False,False,False,0.00013837000136455375,1,0,False,True
2,1,0,0.9516077956776081,2012.0,209.645,hour,1,0,True,False,False,False,False,False,False,True,False,0.0002695417789030885,1,0,False,True
1,1,0,0.5410523619463304,2000.0,82661.35,year,1,1,True,False,False,False,False,False,False,False,True,0.00033244680840011743,1,0,False,True
2,1,0,0.19090223099385042,1951.0,28229.14,year,1,1,False,False,False,False,True,False,False,True,False,0.0003901677719897902,1,0,False,True
2,1,0,-0.9405840206582399,1932.5,45.0484,hour,1,0,False,True,False,False,False,False,False,False,True,0.0006553079943281074,1,0,False,True
3,0,0,-0.9405840206582399,1933.0,82449.72,year,0,1,True,False,False,False,False,False,False,True,False,0.0006222775353937289,0,0,False,False
3,1,0,-0.9405840206582399,2006.0,18296.42,year,1,1,False,False,False,False,True,True,False,False,False,0.0010989010976935154,1,0,False,True
4,1,0,-0.5425030618565013,1932.5,114845.63,year,1,1,False,True,False,False,False,False,False,False,True,0.0005197505194803791,1,0,False,True
3,1,1,-0.9405840206582399,2003.0,118838.04,year,1,1,True,False,False,False,False,False,True,False,False,0.0010504201669638443,2,0,True,False
3,1,0,1.256879958238013,1995.0,119900.6,year,1,0,True,False,False,False,False,False,False,False,True,0.00022670596231541464,1,0,False,True
3,0,1,2.002814823511326,1983.0,30496.74,year,1,0,False,True,False,False,False,False,False,False,True,0.00013837000136455375,1,1,False,True
2,1,0,0.9461257638194001,2013.0,74323.97,year,1,0,False,False,False,False,True,True,False,False,False,0.0002703433359636812,1,0,False,True
3,1,0,-0.9405840206582399,1932.5,3589.51,year,1,1,True,False,False,False,False,False,False,True,False,0.0048309178510583676,1,0,False,True
2,0,0,1.7761464325951994,1932.5,157102.13,year,0,1,True,False,False,False,False,False,False,True,False,0.00016262806957836588,0,0,False,False
2,0,0,1.567468390033272,1932.5,56314.27,year,1,0,True,False,False,False,False,False,False,False,True,0.0001869857890450662,0,0,False,False
2,1,0,2.002814823511326,1978.0,99506.01,year,1,1,True,False,False,False,False,False,False,False,True,0.00013837000136455375,1,0,False,True
2,1,0,0.804829335652402,2000.0,72042.5,year,0,0,False,False,True,False,False,False,True,False,False,0.00029137529129039184,1,0,False,True
2,0,0,-0.9405840206582399,1998.0,112573.24,year,1,0,True,False,False,False,False,False,True,False,False,0.0011248593913106193,0,0,False,False
3,1,0,0.9173116058819768,1977.0,77646.88,year,1,0,True,False,False,False,False,False,False,False,True,0.00027457440958962814,1,0,False,True
4,0,0,0.6970600848842764,1989.0,80940.8,year,1,1,True,False,False,False,False,True,False,False,False,0.0003078817733042236,0,0,False,False
4,0,1,-0.9405840206582399,2010.0,83687.44,year,1,1,True,False,False,False,False,False,False,True,False,0.009900990000980298,1,1,False,True
3,0,0,1.069395025140109,2004.0,964.6623,hour,1,0,False,False,True,False,False,False,True,False,False,0.0002525890375719654,0,0,False,False
3,1,0,-0.606019809114114,1985.0,49110.34,year,1,1,True,False,False,False,False,True,False,False,False,0.0005313496277729279,1,0,False,True
3,0,0,-0.9405840206582399,2001.0,55708.47,year,1,1,True,False,False,False,False,True,False,False,False,0.0008298755179835057,0,0,False,False
3,0,0,-0.5380634645712541,2007.0,66672.03,year,1,1,True,False,False,False,False,False,False,True,False,0.0005189413593570621,0,0,False,False
3,0,0,0.38250777584194934,1932.5,65715.59,year,1,1,True,False,False,False,False,False,False,False,True,0.0003581661889834648,0,0,False,False
2,1,0,0.07769865890775522,2004.0,83637.2,year,1,1,True,False,False,False,False,False,False,True,False,0.00040950040933271896,1,0,False,True
3,1,0,-0.9405840206582399,1985.0,87789.99,year,0,1,True,False,False,False,False,False,False,True,False,0.00543478257915879,1,0,False,True
2,1,0,-0.9405840206582399,1998.0,43346.06,year,1,1,True,False,False,False,False,True,False,False,False,0.0008568980284002586,1,0,False,True
2,0,0,-0.9405840206582399,2005.0,87134.44,year,1,0,True,False,False,False,False,True,False,False,False,0.01190476176303855,0,0,False,False
